scope,policy,n,success_rate,utility,intervention_rate,false_intervene_rate,missed_intervene_rate,local_precision,local_recall,avg_latency_s,rate_no_intervention,rate_local_repair,rate_global_rewrite_or_restart,model_name,module,surface_name,seed
overall,POOLED_RULE_BEST,925,0.4097297297297297,0.4097297297297297,0.8864864864864865,0.5902702702702702,0.0,0.31746031746031744,1.0,3.289065465043626,0.11351351351351352,0.8854054054054054,0.001081081081081081,mistralai/Mistral-7B-Instruct-v0.3,pooled,overall,29
overall,POOLED_LEARNED_GATE,925,0.3589189189189189,0.3589189189189189,0.8789189189189189,0.6335135135135135,0.0,0.5566037735849056,0.6807692307692308,3.4336733909922876,0.12108108108108108,0.34378378378378377,0.5351351351351351,mistralai/Mistral-7B-Instruct-v0.3,pooled,overall,29
overall,MATH_DOMAIN_LEARNED_GATE,925,0.3545945945945946,0.3545945945945946,0.9481081081081081,0.707027027027027,0.0,0.5180722891566265,0.6615384615384615,3.48092338201464,0.05189189189189189,0.3589189189189189,0.5891891891891892,mistralai/Mistral-7B-Instruct-v0.3,pooled,overall,29
overall,FORMAT_DOMAIN_LEARNED_GATE,925,0.27783783783783783,0.27783783783783783,0.9221621621621622,0.7437837837837837,0.0,0.22899159663865545,0.41923076923076924,3.5736586007027813,0.07783783783783783,0.5145945945945946,0.40756756756756757,mistralai/Mistral-7B-Instruct-v0.3,pooled,overall,29
overall,ORACLE_POLICY,925,0.45297297297297295,0.45297297297297295,0.8864864864864865,0.547027027027027,0.0,0.948905109489051,1.0,3.5558346156997453,0.11351351351351352,0.29621621621621624,0.5902702702702702,mistralai/Mistral-7B-Instruct-v0.3,pooled,overall,29
format:overall,NO_INTERVENTION,247,0.24696356275303644,0.24696356275303644,0.0,0.0,0.25101214574898784,0.0,0.0,4.355777748285412,1.0,0.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,ALWAYS_LOCAL,247,0.38461538461538464,0.38461538461538464,1.0,0.7935222672064778,0.0,0.15789473684210525,1.0,6.145257951165757,0.0,1.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,ALWAYS_REWRITE_OR_RESTART,247,0.3643724696356275,0.3643724696356275,1.0,0.8825910931174089,0.0,0.0,0.0,4.213758905672728,0.0,0.0,1.0,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,MATH_TUNED_SIMPLE_RULE,247,0.4251012145748988,0.4251012145748988,0.7530364372469636,0.5748987854251012,0.0,0.22556390977443608,0.7692307692307693,5.2980104952273885,0.24696356275303644,0.5384615384615384,0.2145748987854251,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,FORMAT_TUNED_SIMPLE_RULE,247,0.4534412955465587,0.4534412955465587,0.7530364372469636,0.5465587044534413,0.0,0.21081081081081082,1.0,5.763093899375559,0.24696356275303644,0.7489878542510121,0.004048582995951417,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,POOLED_SIMPLE_2FEATURE,247,0.4534412955465587,0.4534412955465587,0.7530364372469636,0.5465587044534413,0.0,0.20967741935483872,1.0,5.781617371844286,0.24696356275303644,0.7530364372469636,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,POOLED_SIMPLE_3FEATURE,247,0.4534412955465587,0.4534412955465587,0.7530364372469636,0.5465587044534413,0.0,0.21081081081081082,1.0,5.763093899375559,0.24696356275303644,0.7489878542510121,0.004048582995951417,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,POOLED_SIMPLE_THRESHOLDED_TREE,247,0.4251012145748988,0.4251012145748988,0.7530364372469636,0.5748987854251012,0.0,0.23809523809523808,0.7692307692307693,5.258244016111606,0.24696356275303644,0.5101214574898786,0.242914979757085,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,POOLED_RULE_BEST,247,0.4534412955465587,0.4534412955465587,0.7530364372469636,0.5465587044534413,0.0,0.21081081081081082,1.0,5.763093899375559,0.24696356275303644,0.7489878542510121,0.004048582995951417,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,POOLED_LEARNED_GATE,247,0.3724696356275304,0.3724696356275304,0.7246963562753036,0.5991902834008097,0.0,0.23333333333333334,0.1794871794871795,4.495299267646694,0.27530364372469635,0.1214574898785425,0.6032388663967612,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,MATH_DOMAIN_LEARNED_GATE,247,0.3765182186234818,0.3765182186234818,1.0,0.8704453441295547,0.0,0.14814814814814814,0.20512820512820512,4.6557459949349855,0.0,0.21862348178137653,0.7813765182186235,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,FORMAT_DOMAIN_LEARNED_GATE,247,0.38461538461538464,0.38461538461538464,0.7206477732793523,0.582995951417004,0.0,0.11650485436893204,0.3076923076923077,4.962136502734005,0.2793522267206478,0.41700404858299595,0.30364372469635625,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:overall,ORACLE_POLICY,247,0.4979757085020243,0.4979757085020243,0.7530364372469636,0.5020242914979757,0.0,0.7647058823529411,1.0,4.561930697467857,0.24696356275303644,0.20647773279352227,0.5465587044534413,mistralai/Mistral-7B-Instruct-v0.3,format,overall,29
format:ifbench,NO_INTERVENTION,110,0.15454545454545454,0.15454545454545454,0.0,0.0,0.14545454545454545,0.0,0.0,4.618094509336251,1.0,0.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,ALWAYS_LOCAL,110,0.20909090909090908,0.20909090909090908,1.0,0.8909090909090909,0.0,0.1,1.0,6.052361555655741,0.0,1.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,ALWAYS_REWRITE_OR_RESTART,110,0.22727272727272727,0.22727272727272727,1.0,0.9272727272727272,0.0,0.0,0.0,4.381416894440455,0.0,0.0,1.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,MATH_TUNED_SIMPLE_RULE,110,0.2545454545454545,0.2545454545454545,0.8454545454545455,0.7454545454545455,0.0,0.16071428571428573,0.8181818181818182,5.168111071430824,0.15454545454545454,0.509090909090909,0.33636363636363636,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,FORMAT_TUNED_SIMPLE_RULE,110,0.2636363636363636,0.2636363636363636,0.8454545454545455,0.7363636363636363,0.0,0.11827956989247312,1.0,5.8475571094927465,0.15454545454545454,0.8454545454545455,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,POOLED_SIMPLE_2FEATURE,110,0.2636363636363636,0.2636363636363636,0.8454545454545455,0.7363636363636363,0.0,0.11827956989247312,1.0,5.8475571094927465,0.15454545454545454,0.8454545454545455,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,POOLED_SIMPLE_3FEATURE,110,0.2636363636363636,0.2636363636363636,0.8454545454545455,0.7363636363636363,0.0,0.11827956989247312,1.0,5.8475571094927465,0.15454545454545454,0.8454545454545455,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,POOLED_SIMPLE_THRESHOLDED_TREE,110,0.2545454545454545,0.2545454545454545,0.8454545454545455,0.7454545454545455,0.0,0.1836734693877551,0.8181818181818182,5.078817250143567,0.15454545454545454,0.44545454545454544,0.4,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,POOLED_RULE_BEST,110,0.2636363636363636,0.2636363636363636,0.8454545454545455,0.7363636363636363,0.0,0.11827956989247312,1.0,5.8475571094927465,0.15454545454545454,0.8454545454545455,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,POOLED_LEARNED_GATE,110,0.22727272727272727,0.22727272727272727,0.7818181818181819,0.7090909090909091,0.0,0.0,0.0,4.520279488704083,0.21818181818181817,0.02727272727272727,0.7545454545454545,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,MATH_DOMAIN_LEARNED_GATE,110,0.22727272727272727,0.22727272727272727,1.0,0.9272727272727272,0.0,0.0,0.0,4.59233536042527,0.0,0.09090909090909091,0.9090909090909091,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,FORMAT_DOMAIN_LEARNED_GATE,110,0.2636363636363636,0.2636363636363636,0.7818181818181819,0.6727272727272727,0.0,0.12790697674418605,1.0,5.775501237771558,0.21818181818181817,0.7818181818181819,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifbench,ORACLE_POLICY,110,0.3,0.3,0.8454545454545455,0.7,0.0,0.9166666666666666,1.0,4.386325321693651,0.15454545454545454,0.10909090909090909,0.7363636363636363,mistralai/Mistral-7B-Instruct-v0.3,format,ifbench,29
format:ifeval_screened,NO_INTERVENTION,137,0.32116788321167883,0.32116788321167883,0.0,0.0,0.3357664233576642,0.0,0.0,4.145158451091308,1.0,0.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,ALWAYS_LOCAL,137,0.5255474452554745,0.5255474452554745,1.0,0.7153284671532847,0.0,0.20437956204379562,1.0,6.219846297925623,0.0,1.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,ALWAYS_REWRITE_OR_RESTART,137,0.4744525547445255,0.4744525547445255,1.0,0.8467153284671532,0.0,0.0,0.0,4.079143002282583,0.0,0.0,1.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,MATH_TUNED_SIMPLE_RULE,137,0.5620437956204379,0.5620437956204379,0.6788321167883211,0.43795620437956206,0.0,0.2727272727272727,0.75,5.402309302655286,0.32116788321167883,0.5620437956204379,0.11678832116788321,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,FORMAT_TUNED_SIMPLE_RULE,137,0.6058394160583942,0.6058394160583942,0.6788321167883211,0.39416058394160586,0.0,0.30434782608695654,1.0,5.695276723369059,0.32116788321167883,0.6715328467153284,0.0072992700729927005,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,POOLED_SIMPLE_2FEATURE,137,0.6058394160583942,0.6058394160583942,0.6788321167883211,0.39416058394160586,0.0,0.3010752688172043,1.0,5.7286730569440625,0.32116788321167883,0.6788321167883211,0.0,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,POOLED_SIMPLE_3FEATURE,137,0.6058394160583942,0.6058394160583942,0.6788321167883211,0.39416058394160586,0.0,0.30434782608695654,1.0,5.695276723369059,0.32116788321167883,0.6715328467153284,0.0072992700729927005,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,POOLED_SIMPLE_THRESHOLDED_TREE,137,0.5620437956204379,0.5620437956204379,0.6788321167883211,0.43795620437956206,0.0,0.2727272727272727,0.75,5.402309302655286,0.32116788321167883,0.5620437956204379,0.11678832116788321,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,POOLED_RULE_BEST,137,0.6058394160583942,0.6058394160583942,0.6788321167883211,0.39416058394160586,0.0,0.30434782608695654,1.0,5.695276723369059,0.32116788321167883,0.6715328467153284,0.0072992700729927005,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,POOLED_LEARNED_GATE,137,0.48905109489051096,0.48905109489051096,0.6788321167883211,0.5109489051094891,0.0,0.25925925925925924,0.25,4.475242155848791,0.32116788321167883,0.19708029197080293,0.48175182481751827,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,MATH_DOMAIN_LEARNED_GATE,137,0.49635036496350365,0.49635036496350365,1.0,0.8248175182481752,0.0,0.18181818181818182,0.2857142857142857,4.706659643081473,0.0,0.32116788321167883,0.6788321167883211,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,FORMAT_DOMAIN_LEARNED_GATE,137,0.48175182481751827,0.48175182481751827,0.6715328467153284,0.5109489051094891,0.0,0.058823529411764705,0.03571428571428571,4.309069927156407,0.3284671532846715,0.12408759124087591,0.5474452554744526,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
format:ifeval_screened,ORACLE_POLICY,137,0.656934306569343,0.656934306569343,0.6788321167883211,0.34306569343065696,0.0,0.717948717948718,1.0,4.70292771451284,0.32116788321167883,0.2846715328467153,0.39416058394160586,mistralai/Mistral-7B-Instruct-v0.3,format,ifeval_screened,29
math:overall,NO_INTERVENTION,678,0.06489675516224189,0.06489675516224189,0.0,0.0,0.37168141592920356,0.0,0.0,2.2028899178544887,1.0,0.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,ALWAYS_LOCAL,678,0.37315634218289084,0.37315634218289084,1.0,0.6710914454277286,0.0,0.32595870206489674,1.0,2.4131379450058734,0.0,1.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,ALWAYS_REWRITE_OR_RESTART,678,0.11356932153392331,0.11356932153392331,1.0,0.9011799410029498,0.0,0.0,0.0,3.7594656066022605,0.0,0.0,1.0,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,MATH_TUNED_SIMPLE_RULE,678,0.3997050147492625,0.3997050147492625,0.9351032448377581,0.6002949852507374,0.0,0.44375,0.9638009049773756,2.673577119524187,0.06489675516224189,0.7079646017699115,0.22713864306784662,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,FORMAT_TUNED_SIMPLE_RULE,678,0.3938053097345133,0.3938053097345133,0.9351032448377581,0.6061946902654868,0.0,0.34858044164037855,1.0,2.3877601209728483,0.06489675516224189,0.9351032448377581,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,POOLED_SIMPLE_2FEATURE,678,0.3938053097345133,0.3938053097345133,0.9351032448377581,0.6061946902654868,0.0,0.34858044164037855,1.0,2.3877601209728483,0.06489675516224189,0.9351032448377581,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,POOLED_SIMPLE_3FEATURE,678,0.3938053097345133,0.3938053097345133,0.9351032448377581,0.6061946902654868,0.0,0.34858044164037855,1.0,2.3877601209728483,0.06489675516224189,0.9351032448377581,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,POOLED_SIMPLE_THRESHOLDED_TREE,678,0.3997050147492625,0.3997050147492625,0.9351032448377581,0.6002949852507374,0.0,0.44375,0.9638009049773756,2.673577119524187,0.06489675516224189,0.7079646017699115,0.22713864306784662,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,POOLED_RULE_BEST,678,0.3938053097345133,0.3938053097345133,0.9351032448377581,0.6061946902654868,0.0,0.34858044164037855,1.0,2.3877601209728483,0.06489675516224189,0.9351032448377581,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,POOLED_LEARNED_GATE,678,0.35398230088495575,0.35398230088495575,0.9351032448377581,0.6460176991150443,0.0,0.5902777777777778,0.7692307692307693,3.046915881355653,0.06489675516224189,0.4247787610619469,0.5103244837758112,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
